genome,D300470,D300433,D300479,D300436,D300445,D300442,D300507,D300434,D300460,D300513,D300455,D300524,D300469,D300520,D300505,D300493,D300499,D300503,D300464,D300515,D300497,classification
D300430:bin_000010,0.0,5.068531401423342,6.244747769655587,14.24324898887277,0.0,0.0,6.557682401088132,0.0,3.4882639933411217,5.960102708801355,2.257667673184486,7.633385825092483,16.83874211707284,23.43910878189574,10.233177368610106,7.759339390211475,12.926734343938534,5.729737636724594,12.526381940524594,5.296297431680188,0.0,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas timonensis
D300435:bin_000001,22.85537737768724,13.82566546959004,51.83786355211998,38.93760169324408,49.22846695887802,33.161503995449486,31.014602973076386,52.39245755301405,44.69702385956257,24.96385986111188,47.3863805100945,10.62060475022843,27.307331812828654,18.63293246586525,12.47170659235416,1.84868595240658,6.176369377360404,7.833728648838056,2.830774585311548,0.0,4.341884142571277,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum merdipullorum
D300442:bin_000001,14.10542111498074,13.509982228394255,11.02231361080393,13.43644021453316,5.310613390680739,58.09636811402658,0.0,0.0,0.0,0.0,9.237882643707591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__Tyzzerella;s__Tyzzerella sp944383305
D300442:bin_000015,0.0,0.0,0.0,0.0,0.0,36.11570620947071,0.0,0.0,4.91211349566393,0.0,0.0,1.5383024773644756,5.09653555241596,8.881806139564567,0.0,13.367817563865453,11.17432870161414,9.467348793856658,12.70439149118406,0.0,4.123989982219069,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum merdipullorum
D300443:bin_000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.690560613149,22.189654184727605,13.147448872424526,4.594097295155531,9.823932693960169,26.80800843533388,1.1131794334434493,7.442275606752086,4.235434488915198,3.5444245402814643,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__Scatosoma sp900555925
D300444:bin_000010,36.54692059188071,14.721725764270786,29.41366926270053,46.92742382306113,13.77446210570156,49.22652094357722,24.263400925266996,29.01646294867257,46.14539311340212,31.48510792905536,35.47827661205699,15.74778344900213,31.7033392408008,29.894688031937843,11.459793784777244,12.173489437223049,11.844993390056691,13.316659433458444,21.84869233184041,10.657548655311157,21.035941332219377,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster excrementigallinarum
D300452:bin_000016,226.5363297507923,127.11411452637005,58.30268362013831,146.77925895467183,118.13855774041618,151.8671872509338,51.64395887809363,64.54881648623837,71.69664623930784,50.33425699955302,50.33786795108104,54.8353568758698,72.33858233392388,75.59936915700872,40.51689307224311,10.43805721699086,50.18015720326274,17.827007445066368,22.344633117565422,13.554796352093147,13.96729063475323,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp904392525
D300479:bin_000001,1.4855354337722275,0.7900716135944835,37.91440144287826,15.4299518748819,3.4779369477028714,6.524076203166568,1.4941852891703296,1.2574727284990597,0.0,0.7767106762384869,0.0,0.0,4.710618572784157,1.0711919140327943,0.0,2.0871637690509206,1.2902958405007856,0.0,3.5862146018826824,0.9254572967451316,0.0,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus
D300479:bin_000005,5.342783155826278,4.05747499812704,21.699172294602043,7.308790788353219,0.0,8.423259247990785,6.312275923912639,10.321582962982871,7.364722238584808,4.8729847092107885,9.989082501176677,1.2919993434631405,3.5998579409791662,2.377472664790466,3.437811147286724,1.9554132550674292,1.287753014036049,2.0341633644425814,4.658652303683755,2.1392064024925523,1.0687024647011356,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__Ornithomonoglobus;s__Ornithomonoglobus merdipullorum
D300481:bin_000002,96.12567366695112,87.36752882931918,117.5847832437822,58.00346161953907,262.19429534318294,13.743822530825495,10.74640705310912,29.33564966539485,12.329909897574831,21.04509798206628,8.9907721777159,5.082826042603609,8.003224383032574,5.124969413436126,1.7965581727637578,2.7140025797775533,9.821184677775207,6.635979559702601,5.614066362506871,8.65840383211518,12.07938814671519,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Merdivicinus;s__Merdivicinus intestinigallinarum
